id,newsgroup
1261,misc.forsale
1262,sci.electronics
1263,rec.motorcycles
1264,sci.crypt
1265,rec.sport.baseball
1266,comp.graphics
1267,talk.politics.mideast
1268,talk.religion.misc
1269,talk.religion.misc
1270,alt.atheism
1271,misc.forsale
1272,comp.windows.x
1273,rec.autos
1274,comp.graphics
1275,sci.space
1276,rec.sport.baseball
1277,talk.politics.guns
1278,comp.windows.x
1279,alt.atheism
1280,sci.space
1281,talk.politics.mideast
1282,sci.space
1283,misc.forsale
1284,talk.politics.mideast
1285,misc.forsale
1286,rec.autos
1287,alt.atheism
1288,alt.atheism
1289,comp.windows.x
1290,talk.politics.mideast
1291,comp.os.ms-windows.misc
1292,talk.religion.misc
1293,rec.motorcycles
1294,rec.sport.hockey
1295,alt.atheism
1296,comp.windows.x
1297,talk.politics.misc
1298,comp.graphics
1299,comp.sys.ibm.pc.hardware
1300,rec.sport.hockey
1301,talk.politics.guns
1302,rec.autos
1303,sci.med
1304,sci.electronics
1305,rec.motorcycles
1306,talk.politics.guns
1307,comp.windows.x
1308,rec.autos
1309,rec.autos
1310,sci.electronics
1311,sci.space
1312,sci.med
1313,talk.politics.misc
1314,soc.religion.christian
1315,alt.atheism
1316,sci.crypt
1317,rec.sport.hockey
1318,comp.sys.mac.hardware
1319,comp.sys.ibm.pc.hardware
1320,rec.sport.hockey
1321,comp.sys.ibm.pc.hardware
1322,talk.politics.mideast
1323,talk.politics.mideast
1324,sci.electronics
1325,rec.sport.baseball
1326,rec.motorcycles
1327,talk.politics.misc
1328,talk.politics.guns
1329,talk.politics.misc
1330,soc.religion.christian
1331,rec.autos
1332,comp.sys.ibm.pc.hardware
1333,comp.windows.x
1334,misc.forsale
1335,sci.med
1336,sci.crypt
1337,rec.sport.baseball
1338,rec.motorcycles
1339,talk.politics.misc
1340,sci.space
1341,sci.med
1342,comp.graphics
1343,talk.politics.guns
1344,sci.electronics
1345,rec.sport.baseball
1346,rec.sport.baseball
1347,comp.graphics
1348,rec.sport.baseball
1349,rec.motorcycles
1350,rec.autos
1351,rec.sport.hockey
1352,comp.sys.ibm.pc.hardware
1353,sci.med
1354,sci.electronics
1355,talk.religion.misc
1356,soc.religion.christian
1357,rec.autos
1358,comp.windows.x
1359,comp.sys.mac.hardware
1360,comp.graphics
1361,comp.graphics
1362,sci.space
1363,soc.religion.christian
1364,comp.windows.x
1365,talk.politics.guns
1366,comp.sys.mac.hardware
1367,talk.politics.guns
1368,comp.sys.ibm.pc.hardware
1369,sci.space
1370,soc.religion.christian
1371,sci.med
1372,comp.windows.x
1373,sci.med
1374,comp.sys.mac.hardware
1375,rec.sport.hockey
1376,comp.graphics
1377,sci.space
1378,rec.sport.hockey
1379,comp.graphics
1380,talk.politics.mideast
1381,comp.sys.ibm.pc.hardware
1382,talk.politics.guns
1383,comp.sys.ibm.pc.hardware
1384,talk.politics.misc
1385,comp.os.ms-windows.misc
1386,sci.crypt
1387,alt.atheism
1388,talk.politics.misc
1389,talk.politics.misc
1390,soc.religion.christian
1391,talk.politics.mideast
1392,rec.sport.baseball
1393,talk.politics.guns
1394,rec.sport.baseball
1395,misc.forsale
1396,misc.forsale
1397,comp.os.ms-windows.misc
1398,comp.os.ms-windows.misc
1399,sci.med
1400,rec.sport.baseball
1401,sci.electronics
1402,sci.space
1403,talk.religion.misc
1404,sci.electronics
1405,sci.space
1406,comp.sys.mac.hardware
1407,comp.graphics
1408,talk.politics.misc
1409,misc.forsale
1410,sci.crypt
1411,sci.med
1412,comp.sys.mac.hardware
1413,sci.electronics
1414,talk.politics.misc
1415,rec.autos
1416,comp.sys.ibm.pc.hardware
1417,misc.forsale
1418,rec.autos
1419,sci.med
1420,talk.politics.misc
1421,rec.motorcycles
1422,comp.os.ms-windows.misc
1423,misc.forsale
1424,talk.religion.misc
1425,comp.windows.x
1426,sci.med
1427,sci.med
1428,soc.religion.christian
1429,misc.forsale
1430,talk.politics.mideast
1431,rec.sport.hockey
1432,talk.politics.guns
1433,comp.windows.x
1434,rec.autos
1435,rec.autos
1436,soc.religion.christian
1437,comp.sys.ibm.pc.hardware
1438,soc.religion.christian
1439,talk.religion.misc
1440,comp.sys.ibm.pc.hardware
1441,sci.crypt
1442,comp.sys.mac.hardware
1443,sci.med
1444,comp.graphics
1445,comp.graphics
1446,rec.sport.hockey
1447,rec.motorcycles
1448,comp.os.ms-windows.misc
1449,talk.politics.guns
1450,rec.sport.baseball
1451,sci.med
1452,comp.graphics
1453,soc.religion.christian
1454,sci.electronics
1455,talk.politics.guns
1456,rec.motorcycles
1457,talk.politics.mideast
1458,comp.sys.ibm.pc.hardware
1459,sci.med
1460,soc.religion.christian
1461,rec.motorcycles
1462,comp.graphics
1463,sci.electronics
1464,rec.autos
1465,rec.sport.hockey
1466,comp.windows.x
1467,misc.forsale
1468,alt.atheism
1469,talk.politics.mideast
1470,rec.sport.hockey
1471,rec.sport.hockey
1472,comp.windows.x
1473,comp.windows.x
1474,soc.religion.christian
1475,sci.crypt
1476,talk.politics.guns
1477,misc.forsale
1478,sci.med
1479,talk.religion.misc
1480,misc.forsale
1481,comp.graphics
1482,sci.med
1483,comp.sys.mac.hardware
1484,comp.os.ms-windows.misc
1485,rec.sport.hockey
1486,comp.graphics
1487,sci.crypt
1488,soc.religion.christian
1489,comp.windows.x
1490,sci.crypt
1491,comp.graphics
1492,sci.crypt
1493,comp.os.ms-windows.misc
1494,misc.forsale
1495,sci.crypt
1496,talk.politics.guns
1497,comp.sys.mac.hardware
1498,sci.electronics
1499,sci.space
1500,talk.politics.mideast
1501,talk.politics.mideast
1502,talk.politics.guns
1503,talk.politics.guns
1504,sci.space
1505,rec.sport.baseball
1506,sci.space
1507,misc.forsale
1508,rec.motorcycles
1509,talk.politics.misc
1510,comp.graphics
1511,talk.religion.misc
1512,comp.windows.x
1513,talk.politics.misc
1514,rec.sport.baseball
1515,comp.windows.x
1516,comp.os.ms-windows.misc
1517,soc.religion.christian
1518,sci.space
1519,rec.motorcycles
1520,talk.politics.misc
1521,comp.graphics
1522,sci.electronics
1523,sci.electronics
1524,rec.autos
1525,sci.electronics
1526,rec.sport.hockey
1527,sci.med
1528,sci.med
1529,soc.religion.christian
1530,comp.os.ms-windows.misc
1531,misc.forsale
1532,talk.politics.mideast
1533,comp.windows.x
1534,comp.windows.x
1535,rec.sport.baseball
1536,comp.os.ms-windows.misc
1537,sci.med
1538,comp.os.ms-windows.misc
1539,comp.graphics
1540,sci.space
1541,comp.windows.x
1542,sci.med
1543,sci.med
1544,comp.os.ms-windows.misc
1545,rec.autos
1546,sci.crypt
1547,comp.sys.mac.hardware
1548,comp.graphics
1549,sci.crypt
1550,comp.os.ms-windows.misc
1551,rec.sport.baseball
1552,comp.os.ms-windows.misc
1553,sci.med
1554,comp.graphics
1555,comp.os.ms-windows.misc
1556,comp.windows.x
1557,rec.autos
1558,comp.windows.x
1559,rec.autos
1560,misc.forsale
1561,rec.autos
1562,comp.windows.x
1563,rec.sport.baseball
1564,comp.graphics
1565,sci.med
1566,comp.os.ms-windows.misc
1567,comp.sys.mac.hardware
1568,soc.religion.christian
1569,talk.religion.misc
1570,talk.politics.mideast
1571,comp.sys.mac.hardware
1572,talk.politics.misc
1573,talk.politics.mideast
1574,comp.sys.ibm.pc.hardware
1575,talk.politics.mideast
1576,alt.atheism
1577,talk.politics.misc
1578,talk.politics.mideast
1579,rec.autos
1580,rec.sport.hockey
1581,comp.graphics
1582,soc.religion.christian
1583,rec.sport.baseball
1584,rec.sport.baseball
1585,comp.windows.x
1586,sci.electronics
1587,comp.sys.ibm.pc.hardware
1588,comp.os.ms-windows.misc
1589,comp.sys.ibm.pc.hardware
1590,talk.politics.guns
1591,comp.sys.mac.hardware
1592,sci.electronics
1593,comp.sys.mac.hardware
1594,sci.space
1595,comp.windows.x
1596,soc.religion.christian
1597,sci.crypt
1598,comp.sys.ibm.pc.hardware
1599,sci.electronics
1600,talk.politics.misc
1601,sci.space
1602,sci.electronics
1603,comp.sys.mac.hardware
1604,sci.crypt
1605,comp.sys.ibm.pc.hardware
1606,comp.sys.ibm.pc.hardware
1607,talk.politics.misc
1608,alt.atheism
1609,soc.religion.christian
1610,sci.med
1611,alt.atheism
1612,comp.windows.x
1613,sci.med
1614,rec.sport.baseball
1615,sci.crypt
1616,soc.religion.christian
1617,misc.forsale
1618,comp.graphics
1619,sci.med
1620,soc.religion.christian
1621,alt.atheism
1622,rec.autos
1623,rec.sport.hockey
1624,sci.med
1625,talk.politics.guns
1626,rec.motorcycles
1627,sci.electronics
1628,sci.crypt
1629,sci.space
1630,comp.os.ms-windows.misc
1631,comp.sys.mac.hardware
1632,rec.sport.baseball
1633,talk.politics.guns
1634,sci.space
1635,rec.sport.baseball
1636,sci.electronics
1637,sci.electronics
1638,sci.crypt
1639,talk.religion.misc
1640,sci.space
1641,soc.religion.christian
1642,sci.space
1643,rec.sport.hockey
1644,sci.med
1645,misc.forsale
1646,talk.politics.guns
1647,talk.politics.guns
1648,sci.space
1649,soc.religion.christian
1650,soc.religion.christian
1651,rec.autos
1652,rec.motorcycles
1653,sci.med
1654,comp.sys.ibm.pc.hardware
1655,comp.os.ms-windows.misc
1656,comp.sys.mac.hardware
1657,rec.sport.hockey
1658,rec.autos
1659,comp.os.ms-windows.misc
1660,rec.sport.baseball
1661,comp.sys.mac.hardware
1662,sci.crypt
1663,rec.sport.hockey
1664,talk.politics.misc
1665,sci.space
1666,comp.windows.x
1667,talk.politics.misc
1668,talk.religion.misc
1669,sci.space
1670,rec.autos
1671,misc.forsale
1672,sci.space
1673,rec.sport.baseball
1674,sci.med
1675,misc.forsale
1676,rec.autos
1677,comp.windows.x
1678,talk.politics.mideast
1679,rec.sport.baseball
1680,sci.space
1681,talk.politics.misc
1682,sci.crypt
1683,comp.sys.mac.hardware
1684,talk.politics.guns
1685,rec.motorcycles
1686,sci.crypt
1687,sci.space
1688,talk.politics.mideast
1689,talk.politics.misc
1690,comp.graphics
1691,comp.sys.mac.hardware
1692,rec.sport.baseball
1693,comp.graphics
1694,talk.politics.mideast
1695,misc.forsale
1696,talk.religion.misc
1697,sci.med
1698,rec.motorcycles
1699,talk.politics.guns
1700,talk.religion.misc
1701,alt.atheism
1702,comp.graphics
1703,sci.med
1704,comp.sys.mac.hardware
1705,sci.med
1706,alt.atheism
1707,rec.sport.hockey
1708,sci.med
1709,comp.sys.ibm.pc.hardware
1710,talk.politics.guns
1711,comp.sys.mac.hardware
1712,comp.sys.mac.hardware
1713,talk.politics.misc
1714,sci.med
1715,rec.autos
1716,comp.graphics
1717,comp.windows.x
1718,comp.os.ms-windows.misc
1719,talk.politics.mideast
1720,comp.sys.ibm.pc.hardware
1721,comp.windows.x
1722,rec.motorcycles
1723,comp.os.ms-windows.misc
1724,rec.sport.baseball
1725,talk.religion.misc
1726,rec.autos
1727,talk.politics.mideast
1728,sci.space
1729,comp.sys.ibm.pc.hardware
1730,alt.atheism
1731,rec.sport.hockey
1732,comp.os.ms-windows.misc
1733,comp.os.ms-windows.misc
1734,sci.electronics
1735,sci.electronics
1736,talk.politics.mideast
1737,talk.politics.misc
1738,talk.politics.guns
1739,comp.sys.ibm.pc.hardware
1740,comp.sys.ibm.pc.hardware
1741,sci.space
1742,comp.windows.x
1743,rec.sport.baseball
1744,alt.atheism
1745,soc.religion.christian
1746,alt.atheism
1747,rec.sport.baseball
1748,alt.atheism
1749,comp.sys.ibm.pc.hardware
1750,sci.space
1751,talk.politics.guns
1752,rec.sport.baseball
1753,comp.graphics
1754,rec.motorcycles
1755,comp.sys.ibm.pc.hardware
1756,sci.space
1757,rec.motorcycles
1758,comp.sys.ibm.pc.hardware
1759,misc.forsale
1760,talk.politics.guns
1761,sci.med
1762,comp.windows.x
1763,sci.crypt
1764,comp.windows.x
1765,talk.politics.misc
1766,alt.atheism
1767,alt.atheism
1768,alt.atheism
1769,sci.electronics
1770,soc.religion.christian
1771,sci.space
1772,sci.crypt
1773,comp.sys.ibm.pc.hardware
1774,soc.religion.christian
1775,comp.sys.ibm.pc.hardware
1776,rec.motorcycles
1777,soc.religion.christian
1778,rec.autos
1779,misc.forsale
1780,rec.sport.baseball
1781,sci.space
1782,talk.politics.misc
1783,sci.med
1784,misc.forsale
1785,talk.politics.mideast
1786,comp.graphics
1787,comp.sys.mac.hardware
1788,soc.religion.christian
1789,rec.sport.baseball
1790,comp.windows.x
1791,comp.os.ms-windows.misc
1792,rec.sport.hockey
1793,talk.politics.guns
1794,rec.motorcycles
1795,sci.crypt
1796,comp.windows.x
1797,soc.religion.christian
1798,comp.graphics
1799,sci.space
1800,comp.sys.ibm.pc.hardware
1801,comp.sys.ibm.pc.hardware
1802,talk.religion.misc
1803,comp.os.ms-windows.misc
1804,misc.forsale
1805,talk.religion.misc
1806,rec.sport.baseball
1807,rec.autos
1808,alt.atheism
1809,talk.politics.guns
1810,comp.sys.mac.hardware
1811,rec.sport.hockey
1812,comp.windows.x
1813,comp.graphics
1814,sci.space
1815,comp.sys.mac.hardware
1816,alt.atheism
1817,rec.motorcycles
1818,sci.space
1819,comp.windows.x
1820,sci.space
1821,rec.sport.baseball
1822,alt.atheism
1823,rec.sport.baseball
1824,sci.space
1825,comp.sys.ibm.pc.hardware
1826,comp.sys.ibm.pc.hardware
1827,soc.religion.christian
1828,rec.sport.hockey
1829,comp.graphics
1830,alt.atheism
1831,sci.med
1832,comp.windows.x
1833,comp.os.ms-windows.misc
1834,comp.os.ms-windows.misc
1835,rec.motorcycles
1836,alt.atheism
1837,talk.politics.guns
1838,rec.autos
1839,comp.graphics
1840,soc.religion.christian
1841,rec.sport.hockey
1842,rec.sport.hockey
1843,talk.politics.misc
1844,rec.sport.hockey
1845,soc.religion.christian
1846,rec.sport.hockey
1847,comp.windows.x
1848,soc.religion.christian
1849,comp.sys.ibm.pc.hardware
1850,comp.windows.x
1851,talk.politics.mideast
1852,rec.autos
1853,rec.sport.hockey
1854,misc.forsale
1855,alt.atheism
1856,misc.forsale
1857,talk.politics.mideast
1858,soc.religion.christian
1859,talk.politics.guns
1860,talk.politics.mideast
1861,talk.politics.guns
1862,soc.religion.christian
1863,talk.religion.misc
1864,soc.religion.christian
1865,rec.motorcycles
1866,comp.sys.ibm.pc.hardware
1867,comp.graphics
1868,talk.religion.misc
1869,rec.sport.baseball
1870,rec.motorcycles
1871,rec.sport.hockey
1872,rec.motorcycles
1873,rec.sport.baseball
1874,talk.religion.misc
1875,soc.religion.christian
1876,sci.electronics
1877,comp.os.ms-windows.misc
1878,sci.space
1879,talk.religion.misc
1880,alt.atheism
1881,comp.graphics
1882,rec.autos
1883,sci.electronics
1884,talk.politics.misc
1885,soc.religion.christian
1886,alt.atheism
1887,soc.religion.christian
1888,rec.sport.hockey
1889,rec.sport.hockey
1890,rec.autos
1891,talk.politics.guns
1892,rec.sport.baseball
1893,sci.crypt
1894,rec.autos
1895,rec.motorcycles
1896,rec.sport.baseball
1897,talk.religion.misc
1898,sci.crypt
1899,comp.sys.ibm.pc.hardware
1900,talk.politics.guns
1901,comp.os.ms-windows.misc
1902,rec.motorcycles
1903,rec.motorcycles
1904,comp.sys.mac.hardware
1905,talk.politics.misc
1906,comp.graphics
1907,misc.forsale
1908,rec.motorcycles
1909,sci.electronics
1910,sci.electronics
1911,comp.windows.x
1912,sci.electronics
1913,talk.politics.misc
1914,alt.atheism
1915,rec.motorcycles
1916,sci.space
1917,talk.politics.guns
1918,soc.religion.christian
1919,comp.sys.ibm.pc.hardware
1920,comp.sys.mac.hardware
1921,soc.religion.christian
1922,comp.windows.x
1923,rec.autos
1924,misc.forsale
1925,talk.religion.misc
1926,rec.sport.baseball
1927,talk.politics.guns
1928,talk.politics.guns
1929,sci.electronics
1930,misc.forsale
1931,talk.politics.mideast
1932,comp.os.ms-windows.misc
1933,comp.graphics
1934,rec.sport.baseball
1935,sci.crypt
1936,soc.religion.christian
1937,talk.politics.guns
1938,rec.motorcycles
1939,alt.atheism
1940,comp.sys.mac.hardware
1941,comp.windows.x
1942,soc.religion.christian
1943,rec.sport.baseball
1944,talk.politics.mideast
1945,misc.forsale
1946,sci.electronics
1947,comp.sys.ibm.pc.hardware
1948,comp.windows.x
1949,comp.sys.mac.hardware
1950,comp.os.ms-windows.misc
1951,comp.graphics
1952,rec.motorcycles
1953,rec.motorcycles
1954,misc.forsale
1955,talk.politics.mideast
1956,alt.atheism
1957,sci.space
1958,sci.space
1959,sci.crypt
1960,rec.motorcycles
1961,comp.graphics
1962,comp.sys.ibm.pc.hardware
1963,comp.sys.mac.hardware
1964,comp.sys.mac.hardware
1965,sci.space
1966,comp.sys.mac.hardware
1967,rec.autos
1968,rec.autos
1969,sci.med
1970,comp.sys.mac.hardware
1971,comp.sys.ibm.pc.hardware
1972,talk.religion.misc
1973,talk.religion.misc
1974,talk.religion.misc
1975,sci.crypt
1976,misc.forsale
1977,rec.sport.baseball
1978,talk.religion.misc
1979,soc.religion.christian
1980,talk.politics.misc
1981,comp.os.ms-windows.misc
1982,comp.sys.mac.hardware
1983,comp.graphics
1984,comp.windows.x
1985,comp.windows.x
1986,rec.sport.hockey
1987,talk.politics.guns
1988,alt.atheism
1989,rec.sport.hockey
1990,sci.electronics
1991,rec.sport.baseball
1992,misc.forsale
1993,comp.sys.ibm.pc.hardware
1994,comp.windows.x
1995,sci.crypt
1996,talk.politics.misc
1997,talk.politics.mideast
1998,talk.politics.guns
1999,rec.sport.hockey
2000,rec.motorcycles
2001,soc.religion.christian
2002,rec.sport.hockey
2003,rec.motorcycles
2004,comp.os.ms-windows.misc
2005,rec.sport.hockey
2006,rec.autos
2007,sci.med
2008,talk.politics.misc
2009,talk.politics.mideast
2010,talk.politics.misc
2011,rec.sport.baseball
2012,sci.med
2013,comp.windows.x
2014,comp.windows.x
2015,comp.sys.mac.hardware
2016,misc.forsale
2017,comp.windows.x
2018,rec.motorcycles
2019,soc.religion.christian
2020,comp.windows.x
2021,talk.politics.guns
2022,sci.med
2023,sci.med
2024,comp.os.ms-windows.misc
2025,comp.os.ms-windows.misc
2026,alt.atheism
2027,comp.sys.mac.hardware
2028,talk.politics.misc
2029,soc.religion.christian
2030,comp.sys.ibm.pc.hardware
2031,comp.os.ms-windows.misc
2032,sci.space
2033,soc.religion.christian
2034,comp.sys.mac.hardware
2035,comp.windows.x
2036,comp.graphics
2037,soc.religion.christian
2038,rec.sport.baseball
2039,comp.graphics
2040,comp.sys.ibm.pc.hardware
2041,sci.crypt
2042,comp.windows.x
2043,rec.sport.baseball
2044,rec.sport.hockey
2045,rec.autos
2046,sci.space
2047,rec.autos
2048,rec.sport.hockey
2049,comp.windows.x
2050,rec.sport.baseball
2051,talk.religion.misc
2052,rec.sport.baseball
2053,rec.sport.hockey
2054,sci.space
2055,rec.sport.hockey
2056,rec.autos
2057,rec.autos
2058,sci.electronics
2059,sci.med
2060,rec.autos
2061,sci.electronics
2062,rec.sport.hockey
2063,comp.sys.ibm.pc.hardware
2064,rec.autos
2065,comp.sys.ibm.pc.hardware
2066,misc.forsale
2067,misc.forsale
2068,rec.motorcycles
2069,alt.atheism
2070,comp.graphics
2071,sci.med
2072,rec.sport.baseball
2073,talk.politics.mideast
2074,rec.sport.baseball
2075,talk.politics.guns
2076,talk.politics.guns
2077,talk.religion.misc
2078,misc.forsale
2079,rec.autos
2080,talk.religion.misc
2081,sci.space
2082,alt.atheism
2083,talk.politics.mideast
2084,misc.forsale
2085,rec.autos
2086,sci.crypt
2087,rec.sport.hockey
2088,comp.os.ms-windows.misc
2089,rec.motorcycles
2090,talk.politics.mideast
2091,sci.space
2092,misc.forsale
2093,comp.windows.x
2094,misc.forsale
2095,talk.politics.mideast
2096,misc.forsale
2097,rec.sport.baseball
2098,talk.politics.mideast
2099,sci.space
2100,talk.politics.mideast
2101,sci.crypt
2102,comp.sys.ibm.pc.hardware
2103,talk.politics.misc
2104,sci.med
2105,rec.sport.baseball
2106,sci.med
2107,sci.electronics
2108,rec.autos
2109,sci.electronics
2110,talk.religion.misc
2111,sci.crypt
2112,comp.sys.ibm.pc.hardware
2113,comp.graphics
2114,sci.electronics
2115,comp.sys.mac.hardware
2116,sci.space
2117,comp.sys.mac.hardware
2118,comp.sys.ibm.pc.hardware
2119,comp.os.ms-windows.misc
2120,rec.autos
2121,soc.religion.christian
2122,rec.autos
2123,sci.space
2124,sci.electronics
2125,talk.politics.mideast
2126,talk.politics.guns
2127,sci.electronics
2128,talk.politics.misc
2129,rec.sport.hockey
2130,sci.med
2131,comp.windows.x
2132,talk.politics.mideast
2133,talk.politics.mideast
2134,sci.med
2135,talk.politics.guns
2136,comp.sys.mac.hardware
